Report ID,Ticket Open Time,Ticket Resp Time,Issue Res Time,Operator,Manager,Channel,State,Service Name,Fault Type,response_seconds,resolution_minutes,resolution_category
AXA-20201208-4545-ICS,2020-12-08 08:41:40,2020-12-08 08:49:02,2020-12-08 14:27:38,Popoola,Seun,WebForm,NIGER,Interconnection Services,Customers End,442.0,338.6,Critical
AXA-20201220-2584-WLESS,2020-12-20 10:42:05,2020-12-20 10:47:46,2020-12-20 16:26:20,Segun,Seun,WebForm,YOBE,Wireless,Support network failures,341.0,338.56666666666666,Critical
AXA-20201204-4134-WiFi9,2020-12-04 08:16:07,2020-12-04 08:18:50,2020-12-04 13:57:23,Ore,Seun,Chatbot,KANO,WiFI - 9,Customers End,163.0,338.55,Critical
AXA-20201211-6018-WiFi4,2020-12-11 09:42:52,2020-12-11 09:43:58,2020-12-11 15:22:31,John,Victor,Email,ENUGU,WiFI - 4,Customers End,66.0,338.55,Critical
AXA-20201205-4800-WiFi10,2020-12-05 15:33:26,2020-12-05 15:40:03,2020-12-05 21:18:35,Jennifer,Kerry,Social Media,NIGER,WiFI - 10,hardware failure,397.0,338.53333333333336,Critical
AXA-20201226-2657-WLESS,2020-12-26 10:47:20,2020-12-26 10:53:29,2020-12-26 16:32:01,Tunde,Victor,Chatbot,IMO,Wireless,Customers End,369.0,338.53333333333336,Critical
AXA-20201219-5269-MCON,2020-12-19 10:53:18,2020-12-19 10:56:03,2020-12-19 16:34:32,Jonathan,Kerry,Phone Call,BORNO,M Connect,Routine Service,165.0,338.48333333333335,Critical
AXA-20201211-5633-WiFi11,2020-12-11 15:02:29,2020-12-11 15:06:40,2020-12-11 20:45:00,Sekina,Victor,WebForm,KADUNA,WiFI - 11,Customers End,251.0,338.3333333333333,Critical
AXA-20201229-1294-WLESS,,2020-12-29 19:16:12,2020-12-30 00:54:31,Amelia,Kerry,Social Media,ANAMBRA,Wireless,Routine Service,,338.31666666666666,Critical
AXA-20201209-5412-WiFi11,2020-12-09 15:29:27,2020-12-09 15:32:43,2020-12-09 21:11:02,Atiku,Victor,USSD,RIVERS,WiFI - 11,Not Specified,196.0,338.31666666666666,Critical
AXA-20201226-5292-WiFi3,2020-12-26 11:44:21,2020-12-26 11:48:32,2020-12-26 17:26:46,Bola,Victor,Chatbot,LAGOS,WiFI - 3,Routine Service,251.0,338.23333333333335,Critical
AXA-20201214-3169-WiFi6,2020-12-14 15:45:02,2020-12-14 15:51:40,2020-12-14 21:29:52,Popoola,Seun,Phone Call,ANAMBRA,WiFI - 6,Customers End,398.0,338.2,Critical
AXA-20201216-3692-MAC,2020-12-16 15:41:30,2020-12-16 15:45:12,2020-12-16 21:23:23,Popoola,Seun,Phone Call,CROSS RIVER,Metro Area Connect,Line damage,222.0,338.18333333333334,Critical
AXA-20201225-3706-WiFi8,2020-12-25 08:00:14,2020-12-25 08:10:34,2020-12-25 13:48:41,John,Victor,Email,SOKOTO,WiFI - 8,Customers End,620.0,338.1166666666667,Critical
AXA-20201229-1578-WLESS,,2020-12-29 18:53:28,2020-12-30 00:31:30,Sheg,Seun,Social Media,OYO,Wireless,Line damage,,338.03333333333336,Critical
AXA-20201209-3070-C100,2020-12-09 09:48:15,2020-12-09 09:57:36,2020-12-09 15:35:24,Brenda,Kerry,Email,EDO,Cloud100,Line damage,561.0,337.8,Critical
AXA-20201229-1526-HSE,,2020-12-29 15:49:46,2020-12-29 21:27:32,Jennifer,Kerry,Social Media,PLATEAU,High speed Internet,Customers End,,337.76666666666665,Critical
AXA-20201208-4684-EVOICE,2020-12-08 13:23:22,2020-12-08 13:33:30,2020-12-08 19:11:16,Amelia,Kerry,Phone Call,BENUE,EVoice,Line damage,608.0,337.76666666666665,Critical
AXA-20201230-1964-WLESS,,2020-12-30 17:04:28,2020-12-30 22:42:11,Sekina,Victor,Email,ONDO,Wireless,Support network failures,,337.71666666666664,Critical
AXA-20201207-2286-WiFi4,2020-12-07 09:08:26,2020-12-07 09:16:48,2020-12-07 14:54:29,Myers,Kerry,Social Media,GOMBE,WiFI - 4,Routine Service,502.0,337.68333333333334,Critical
AXA-20201230-1345-WLESS,,2020-12-30 10:17:48,2020-12-30 15:55:27,Sekina,Victor,Social Media,ZAMFARA,Wireless,Customers End,,337.65,Critical
AXA-20201231-1940-HSE,,2020-12-31 17:16:25,2020-12-31 22:54:00,Bukky,Wale,Social Media,YOBE,High speed Internet,Customers End,,337.5833333333333,Critical
AXA-20201229-1234-HSE,,2020-12-29 18:35:53,2020-12-30 00:13:27,Sherifat,Victor,Social Media,KOGI,High speed Internet,Customers End,,337.56666666666666,Critical
AXA-20201203-3755-MAC,2020-12-03 14:38:54,2020-12-03 14:41:08,2020-12-03 20:18:41,Bola,Victor,Phone Call,EKITI,Metro Area Connect,Customers End,134.0,337.55,Critical
AXA-20201206-4466-WLESS,2020-12-06 10:16:41,2020-12-06 10:21:20,2020-12-06 15:58:49,Akin,Wale,Email,DELTA,Wireless,Customers End,279.0,337.48333333333335,Critical
AXA-20201217-5094-CBS,2020-12-17 15:41:02,2020-12-17 15:50:26,2020-12-17 21:27:55,Tunde,Victor,Phone Call,OGUN,Cloud-based services,Customers End,564.0,337.48333333333335,Critical
AXA-20201201-4450-EVOICE,2020-12-01 09:47:16,2020-12-01 09:57:00,2020-12-01 15:34:28,Atiku,Victor,USSD,ANAMBRA,EVoice,Customers End,584.0,337.46666666666664,Critical
AXA-20201211-2894-MAC,2020-12-11 12:29:47,2020-12-11 12:32:10,2020-12-11 18:09:36,Brenda,Kerry,Email,BORNO,Metro Area Connect,Line damage,143.0,337.43333333333334,Critical
AXA-20201218-2325-WiFi7,2020-12-18 10:00:55,2020-12-18 10:07:23,2020-12-18 15:44:42,Kingsley,Kerry,Chatbot,ENUGU,WiFI - 7,Support network failures,388.0,337.31666666666666,Critical
AXA-20201204-2528-HSE,2020-12-04 08:57:14,2020-12-04 08:58:32,2020-12-04 14:35:50,Habeeb,Victor,WebForm,NASARAWA,High speed Internet,Customers End,78.0,337.3,Critical
AXA-20201221-2714-WLESS,2020-12-21 09:26:15,2020-12-21 09:33:47,2020-12-21 15:11:04,Bukky,Wale,Social Media,PLATEAU,Wireless,Customers End,452.0,337.28333333333336,Critical
AXA-20201230-1402-WLESS,,2020-12-30 13:14:49,2020-12-30 18:52:04,Atiku,Victor,Social Media,GOMBE,Wireless,Line damage,,337.25,Critical
AXA-20201223-5641-WiFi9,2020-12-23 08:54:52,2020-12-23 08:58:04,2020-12-23 14:35:19,Habeeb,Victor,Social Media,DELTA,WiFI - 9,Customers End,192.0,337.25,Critical
AXA-20201206-4914-WiFi8,2020-12-06 10:10:54,2020-12-06 10:18:00,2020-12-06 15:55:14,Kola,Wale,Email,ANAMBRA,WiFI - 8,Customers End,426.0,337.23333333333335,Critical
AXA-20201224-4971-WiFi10,2020-12-24 14:29:21,2020-12-24 14:35:07,2020-12-24 20:12:19,Atiku,Victor,WebForm,RIVERS,WiFI - 10,Customers End,346.0,337.2,Critical
AXA-20201230-1264-HSE,,2020-12-30 17:06:15,2020-12-30 22:43:22,Atiku,Victor,Social Media,LAGOS,High speed Internet,Customers End,,337.1166666666667,Critical
AXA-20201223-4335-HSE,2020-12-23 11:40:57,2020-12-23 11:43:12,2020-12-23 17:20:16,Sekina,Victor,Email,ENUGU,High speed Internet,Customers End,135.0,337.06666666666666,Critical
AXA-20201208-4880-VOICE,2020-12-08 12:48:28,2020-12-08 12:55:58,2020-12-08 18:33:00,Akin,Wale,Social Media,IMO,Voice,Line damage,450.0,337.03333333333336,Critical
AXA-20201224-5430-WiFi11,2020-12-24 13:49:46,2020-12-24 13:51:59,2020-12-24 19:28:45,Amelia,Kerry,Email,KADUNA,WiFI - 11,Customers End,133.0,336.76666666666665,Critical
AXA-20201202-5402-MCON,2020-12-02 15:22:21,2020-12-02 15:29:43,2020-12-02 21:06:25,Atiku,Victor,Social Media,NASARAWA,M Connect,Line damage,442.0,336.7,Critical
AXA-20201217-2284-WLESS,2020-12-17 09:16:21,2020-12-17 09:25:46,2020-12-17 15:02:28,John,Victor,WebForm,DELTA,Wireless,Customers End,565.0,336.7,Critical
AXA-20201220-4101-WiFi6,2020-12-20 10:51:47,2020-12-20 10:55:27,2020-12-20 16:32:07,Tunde,Victor,Social Media,YOBE,WiFI - 6,Line damage,220.0,336.6666666666667,Critical
AXA-20201227-4253-VOICE,2020-12-27 13:36:53,2020-12-27 13:39:30,2020-12-27 19:16:01,Brenda,Kerry,WebForm,SOKOTO,Voice,Not Specified,157.0,336.51666666666665,Critical
AXA-20201221-3766-WiFi7,2020-12-21 12:08:50,2020-12-21 12:09:12,2020-12-21 17:45:42,Jonathan,Kerry,Social Media,KANO,WiFI - 7,Customers End,22.0,336.5,Critical
AXA-20201231-1849-HSE,,2020-12-31 06:50:47,2020-12-31 12:27:16,Tunde,Victor,Social Media,RIVERS,High speed Internet,Routine Service,,336.48333333333335,Critical
AXA-20201207-5842-WiFi4,2020-12-07 10:09:38,2020-12-07 10:18:05,2020-12-07 15:54:34,Sherifat,Victor,Chatbot,ENUGU,WiFI - 4,Customers End,507.0,336.48333333333335,Critical
AXA-20201229-1874-WLESS,,2020-12-29 21:06:29,2020-12-30 02:42:56,Bola,Victor,Social Media,RIVERS,Wireless,Customers End,,336.45,Critical
AXA-20201214-2521-WiFi7,2020-12-14 10:59:59,2020-12-14 11:01:24,2020-12-14 16:37:43,Sherifat,Victor,Phone Call,BORNO,WiFI - 7,Line damage,85.0,336.31666666666666,Critical
AXA-20201223-6046-CBS,2020-12-23 11:42:15,2020-12-23 11:45:53,2020-12-23 17:22:09,Tunde,Victor,Chatbot,KANO,Cloud-based services,Not Specified,218.0,336.26666666666665,Critical
AXA-20201229-1844-HSE,,2020-12-29 17:51:23,2020-12-29 23:27:29,Paul,Seun,Social Media,RIVERS,High speed Internet,Support network failures,,336.1,Critical
AXA-20201221-4695-EVOICE,2020-12-21 10:35:52,2020-12-21 10:40:14,2020-12-21 16:16:01,Myers,Kerry,Email,YOBE,EVoice,Router Failure,262.0,335.78333333333336,Critical
AXA-20201207-4131-EVOICE,2020-12-07 12:40:01,2020-12-07 12:41:25,2020-12-07 18:17:12,Kingsley,Kerry,Social Media,IMO,EVoice,Customers End,84.0,335.78333333333336,Critical
AXA-20201201-5087-WiFi7,2020-12-01 10:25:35,2020-12-01 10:30:44,2020-12-01 16:06:31,Goodluck,Kerry,Chatbot,PLATEAU,WiFI - 7,Line damage,309.0,335.78333333333336,Critical
AXA-20201219-5344-VOICE,2020-12-19 12:51:09,2020-12-19 12:58:49,2020-12-19 18:34:32,John,Victor,WebForm,ENUGU,Voice,Routine Service,460.0,335.71666666666664,Critical
AXA-20201206-3285-WiFi10,2020-12-06 12:28:31,2020-12-06 12:35:40,2020-12-06 18:11:21,Sherifat,Victor,Phone Call,BENUE,WiFI - 10,Support network failures,429.0,335.68333333333334,Critical
AXA-20201231-1729-WLESS,,2020-12-31 20:52:43,2021-01-01 02:28:22,Sola,Wale,Social Media,DELTA,Wireless,Customers End,,335.65,Critical
AXA-20201222-3760-WiFi6,2020-12-22 14:20:00,2020-12-22 14:22:25,2020-12-22 19:58:03,Habeeb,Victor,WebForm,ONDO,WiFI - 6,Customers End,145.0,335.6333333333333,Critical
AXA-20201231-1842-HSE,,2020-12-31 23:10:46,2021-01-01 04:46:23,Myers,Kerry,Social Media,NASARAWA,High speed Internet,Line damage,,335.6166666666667,Critical
AXA-20201227-4048-ICS,2020-12-27 11:29:22,2020-12-27 11:36:35,2020-12-27 17:12:10,Bola,Victor,Email,RIVERS,Interconnection Services,Line damage,433.0,335.5833333333333,Critical
AXA-20201202-3077-WiFi5,2020-12-02 10:57:29,2020-12-02 11:01:45,2020-12-02 16:37:12,Jonathan,Kerry,Email,DELTA,WiFI - 5,Routine Service,256.0,335.45,Critical
AXA-20201220-5754-MCON,2020-12-20 14:37:55,2020-12-20 14:42:14,2020-12-20 20:17:39,Sekina,Victor,Social Media,LAGOS,M Connect,Customers End,259.0,335.4166666666667,Critical
AXA-20201224-4373-WiFi3,2020-12-24 15:07:04,2020-12-24 15:11:46,2020-12-24 20:47:05,John,Victor,USSD,KOGI,WiFI - 3,Support network failures,282.0,335.31666666666666,Critical
AXA-20201220-2645-VOICE,2020-12-20 13:42:47,2020-12-20 13:46:27,2020-12-20 19:21:41,Myers,Kerry,WebForm,FCT ABUJA,Voice,Customers End,220.0,335.23333333333335,Critical
AXA-20201231-1848-HSE,,2020-12-31 17:45:44,2020-12-31 23:20:55,Habeeb,Victor,Social Media,RIVERS,High speed Internet,Routine Service,,335.18333333333334,Critical
AXA-20201215-3788-C100,2020-12-15 08:51:05,2020-12-15 08:56:27,2020-12-15 14:31:37,Habeeb,Victor,USSD,GOMBE,Cloud100,Not Specified,322.0,335.1666666666667,Critical
AXA-20201224-2472-C95,2020-12-24 15:23:39,2020-12-24 15:33:53,2020-12-24 21:09:01,Kingsley,Kerry,Social Media,FCT ABUJA,Cloud95,Customers End,614.0,335.1333333333333,Critical
AXA-20201218-5433-WLESS,2020-12-18 14:00:44,2020-12-18 14:11:16,2020-12-18 19:46:03,Kingsley,Kerry,Phone Call,KWARA,Wireless,Customers End,632.0,334.78333333333336,Critical
AXA-20201211-4992-WLESS,2020-12-11 09:44:04,2020-12-11 09:53:19,2020-12-11 15:28:06,Sekina,Victor,Social Media,RIVERS,Wireless,Not Specified,555.0,334.78333333333336,Critical
AXA-20201220-3357-WiFi7,2020-12-20 08:33:51,2020-12-20 08:37:04,2020-12-20 14:11:48,Amelia,Kerry,Email,LAGOS,WiFI - 7,Customers End,193.0,334.73333333333335,Critical
AXA-20201231-1563-WLESS,,2020-12-31 10:48:22,2020-12-31 16:22:59,Vitus,Seun,Social Media,IMO,Wireless,Not Specified,,334.6166666666667,Critical
AXA-20201228-5258-WiFi11,2020-12-28 15:08:59,2020-12-28 15:14:36,2020-12-28 20:49:12,Sherifat,Victor,WebForm,EBONYI,WiFI - 11,Power Loss,337.0,334.6,Critical
AXA-20201213-3769-EVOICE,2020-12-13 15:44:23,2020-12-13 15:50:46,2020-12-13 21:25:14,Habeeb,Victor,USSD,SOKOTO,EVoice,Customers End,383.0,334.46666666666664,Critical
AXA-20201210-3283-WiFi10,2020-12-10 09:26:08,2020-12-10 09:28:15,2020-12-10 15:02:40,Paul,Seun,WebForm,LAGOS,WiFI - 10,Line damage,127.0,334.4166666666667,Critical
AXA-20201214-3332-WiFi5,2020-12-14 13:12:37,2020-12-14 13:12:59,2020-12-14 18:47:19,Amelia,Kerry,Phone Call,KADUNA,WiFI - 5,Customers End,22.0,334.3333333333333,Critical
AXA-20201222-4428-WiFi10,2020-12-22 08:28:40,2020-12-22 08:29:08,2020-12-22 14:03:25,Paul,Seun,USSD,KOGI,WiFI - 10,Customers End,28.0,334.28333333333336,Critical
AXA-20201227-5928-WiFi6,2020-12-27 12:13:34,2020-12-27 12:20:47,2020-12-27 17:54:59,Atiku,Victor,Chatbot,NIGER,WiFI - 6,Line damage,433.0,334.2,Critical
AXA-20201211-2943-EVOICE,2020-12-11 09:14:53,2020-12-11 09:22:10,2020-12-11 14:56:21,Ore,Seun,Social Media,ANAMBRA,EVoice,Support network failures,437.0,334.18333333333334,Critical
AXA-20201229-2068-WLESS,,2020-12-29 14:57:34,2020-12-29 20:31:43,Jennifer,Kerry,Social Media,OYO,Wireless,Line damage,,334.15,Critical
AXA-20201219-5766-MCON,2020-12-19 14:11:30,2020-12-19 14:17:39,2020-12-19 19:51:47,Bola,Victor,Phone Call,DELTA,M Connect,Customers End,369.0,334.1333333333333,Critical
AXA-20201230-1321-WLESS,,2020-12-30 17:20:35,2020-12-30 22:54:39,Jennifer,Kerry,Social Media,IMO,Wireless,Routine Service,,334.06666666666666,Critical
AXA-20201205-2611-WLESS,2020-12-05 13:52:14,2020-12-05 13:55:39,2020-12-05 19:29:42,Brenda,Kerry,Chatbot,RIVERS,Wireless,Routine Service,205.0,334.05,Critical
AXA-20201214-4599-WiFi9,2020-12-14 14:27:41,2020-12-14 14:34:29,2020-12-14 20:08:31,Amelia,Kerry,Chatbot,KOGI,WiFI - 9,Not Specified,408.0,334.03333333333336,Critical
AXA-20201222-5925-WLESS,2020-12-22 09:36:22,2020-12-22 09:44:50,2020-12-22 15:18:37,Bukky,Wale,Phone Call,PLATEAU,Wireless,Customers End,508.0,333.78333333333336,Critical
AXA-20201231-1108-HSE,,2020-12-31 08:40:34,2020-12-31 14:14:19,Habeeb,Victor,Social Media,LAGOS,High speed Internet,Customers End,,333.75,Critical
AXA-20201216-3130-WiFi4,2020-12-16 10:41:55,2020-12-16 10:49:14,2020-12-16 16:22:57,Atiku,Victor,Social Media,KOGI,WiFI - 4,Customers End,439.0,333.71666666666664,Critical
AXA-20201219-6050-ICS,2020-12-19 08:39:26,2020-12-19 08:42:59,2020-12-19 14:16:41,Sekina,Victor,WebForm,KANO,Interconnection Services,Customers End,213.0,333.7,Critical
AXA-20201231-1315-WLESS,,2021-01-01 00:00:47,2021-01-01 05:34:24,Fola,Wale,Social Media,EBONYI,Wireless,Customers End,,333.6166666666667,Critical
AXA-20201224-5256-C95,2020-12-24 11:18:11,2020-12-24 11:25:47,2020-12-24 16:59:24,Jennifer,Kerry,Email,NASARAWA,Cloud95,Not Specified,456.0,333.6166666666667,Critical
AXA-20201224-3500-VOICE,2020-12-24 14:21:26,2020-12-24 14:24:50,2020-12-24 19:58:25,Jennifer,Kerry,Email,KOGI,Voice,Line damage,204.0,333.5833333333333,Critical
AXA-20201220-4878-CBS,2020-12-20 08:18:10,2020-12-20 08:18:26,2020-12-20 13:51:57,Sherifat,Victor,WebForm,KANO,Cloud-based services,Customers End,16.0,333.51666666666665,Critical
AXA-20201207-5319-WLESS,2020-12-07 11:22:53,2020-12-07 11:32:10,2020-12-07 17:05:39,Sheg,Seun,Email,ENUGU,Wireless,Customers End,557.0,333.48333333333335,Critical
AXA-20201212-2726-WLESS,2020-12-12 12:47:44,2020-12-12 12:49:05,2020-12-12 18:22:32,Goodluck,Kerry,Social Media,RIVERS,Wireless,Customers End,81.0,333.45,Critical
AXA-20201218-4778-MAC,2020-12-18 14:07:30,2020-12-18 14:17:41,2020-12-18 19:51:08,John,Victor,Chatbot,OGUN,Metro Area Connect,Customers End,611.0,333.45,Critical
AXA-20201211-4250-WiFi8,2020-12-11 10:03:09,2020-12-11 10:11:47,2020-12-11 15:45:10,Jonathan,Kerry,Chatbot,KOGI,WiFI - 8,Routine Service,518.0,333.3833333333333,Critical
AXA-20201211-5957-HSE,2020-12-11 14:11:17,2020-12-11 14:15:02,2020-12-11 19:48:21,Sekina,Victor,Social Media,EDO,High speed Internet,Routine Service,225.0,333.31666666666666,Critical
AXA-20201205-4628-WiFi5,2020-12-05 15:34:22,2020-12-05 15:36:00,2020-12-05 21:09:18,Atiku,Victor,Social Media,NASARAWA,WiFI - 5,Customers End,98.0,333.3,Critical
AXA-20201208-3834-WiFi6,2020-12-08 09:41:30,2020-12-08 09:49:02,2020-12-08 15:22:18,Sekina,Victor,Email,KATSINA,WiFI - 6,Support network failures,452.0,333.26666666666665,Critical
AXA-20201201-4592-MCON,2020-12-01 08:33:56,2020-12-01 08:39:31,2020-12-01 14:12:40,Paul,Seun,Chatbot,FCT ABUJA,M Connect,Support network failures,335.0,333.15,Critical
AXA-20201230-1245-CBS,,2020-12-30 23:52:44,2020-12-31 05:25:47,Amelia,Kerry,USSD,FCT ABUJA,Cloud-based services,Customers End,,333.05,Critical
AXA-20201205-6103-WiFi3,2020-12-05 14:20:06,2020-12-05 14:20:50,2020-12-05 19:53:52,Sherifat,Victor,Email,ANAMBRA,WiFI - 3,Customers End,44.0,333.03333333333336,Critical
AXA-20201202-2878-WLESS,2020-12-02 14:27:45,2020-12-02 14:32:14,2020-12-02 20:05:16,Brenda,Kerry,Social Media,BORNO,Wireless,Customers End,269.0,333.03333333333336,Critical
AXA-20201217-2510-MCON,2020-12-17 09:54:25,2020-12-17 09:54:50,2020-12-17 15:27:36,Atiku,Victor,WebForm,BAYELSA,M Connect,Customers End,25.0,332.76666666666665,Critical
AXA-20201230-1746-WLESS,,2020-12-30 16:48:08,2020-12-30 22:20:53,Jennifer,Kerry,Email,DELTA,Wireless,Not Specified,,332.75,Critical
AXA-20201212-3356-WiFi11,2020-12-12 12:43:20,2020-12-12 12:50:34,2020-12-12 18:23:19,Atiku,Victor,WebForm,OGUN,WiFI - 11,Customers End,434.0,332.75,Critical
AXA-20201215-2665-WLESS,2020-12-15 14:40:09,2020-12-15 14:49:39,2020-12-15 20:22:22,Kachi,Seun,Phone Call,ENUGU,Wireless,Line damage,570.0,332.71666666666664,Critical
AXA-20201212-3301-WiFi7,2020-12-12 08:12:11,2020-12-12 08:13:21,2020-12-12 13:45:59,Bola,Victor,Phone Call,LAGOS,WiFI - 7,Routine Service,70.0,332.6333333333333,Critical
AXA-20201230-1888-WLESS,,2020-12-30 02:07:51,2020-12-30 07:40:27,Segun,Seun,Social Media,KANO,Wireless,Customers End,,332.6,Critical
AXA-20201201-5289-WiFi7,2020-12-01 12:30:43,2020-12-01 12:32:03,2020-12-01 18:04:32,Atiku,Victor,Email,OGUN,WiFI - 7,Customers End,80.0,332.48333333333335,Critical
AXA-20201219-3292-WiFi7,2020-12-19 10:32:35,2020-12-19 10:39:53,2020-12-19 16:12:20,Atiku,Victor,WebForm,KADUNA,WiFI - 7,Customers End,438.0,332.45,Critical
AXA-20201211-4270-HSE,2020-12-11 08:47:41,2020-12-11 08:53:20,2020-12-11 14:25:45,Myers,Kerry,Email,KANO,High speed Internet,Customers End,339.0,332.4166666666667,Critical
AXA-20201211-2242-WiFi10,2020-12-11 13:44:52,2020-12-11 13:52:26,2020-12-11 19:24:41,Vitus,Seun,Email,CROSS RIVER,WiFI - 10,Customers End,454.0,332.25,Critical
AXA-20201223-3537-C100,2020-12-23 10:30:41,2020-12-23 10:41:19,2020-12-23 16:13:33,Jonathan,Kerry,Chatbot,ZAMFARA,Cloud100,Customers End,638.0,332.23333333333335,Critical
AXA-20201231-1451-HSE,,2020-12-31 18:25:48,2020-12-31 23:58:01,Kingsley,Kerry,Social Media,GOMBE,High speed Internet,Not Specified,,332.21666666666664,Critical
AXA-20201226-4477-C95,2020-12-26 10:30:39,2020-12-26 10:32:55,2020-12-26 16:05:04,Bola,Victor,Social Media,ABIA,Cloud95,Customers End,136.0,332.15,Critical
AXA-20201230-1548-HSE,,2020-12-30 08:33:47,2020-12-30 14:05:51,Bola,Victor,Social Media,EKITI,High speed Internet,Line damage,,332.06666666666666,Critical
AXA-20201227-4852-HSE,2020-12-27 12:25:17,2020-12-27 12:28:48,2020-12-27 18:00:52,Sekina,Victor,WebForm,ONDO,High speed Internet,Routine Service,211.0,332.06666666666666,Critical
AXA-20201219-3162-WLESS,2020-12-19 08:02:58,2020-12-19 08:04:33,2020-12-19 13:36:36,Tunde,Victor,WebForm,OSUN,Wireless,Customers End,95.0,332.05,Critical
AXA-20201225-2791-WiFi7,2020-12-25 09:28:30,2020-12-25 09:37:17,2020-12-25 15:09:19,Myers,Kerry,Phone Call,BORNO,WiFI - 7,Customers End,527.0,332.03333333333336,Critical
AXA-20201223-5920-EVOICE,2020-12-23 08:24:08,2020-12-23 08:26:50,2020-12-23 13:58:52,Atiku,Victor,USSD,ANAMBRA,EVoice,Customers End,162.0,332.03333333333336,Critical
AXA-20201229-1890-WLESS,,2020-12-29 14:58:49,2020-12-29 20:30:33,Jennifer,Kerry,Social Media,OYO,Wireless,Line damage,,331.73333333333335,Critical
AXA-20201205-4939-WiFi10,2020-12-05 15:27:36,2020-12-05 15:34:41,2020-12-05 21:06:24,Atiku,Victor,WebForm,ANAMBRA,WiFI - 10,Router Failure,425.0,331.71666666666664,Critical
AXA-20201224-6075-WLESS,2020-12-24 11:18:56,2020-12-24 11:27:07,2020-12-24 16:58:46,Amelia,Kerry,Phone Call,FCT ABUJA,Wireless,Not Specified,491.0,331.65,Critical
AXA-20201202-5025-WiFi10,2020-12-02 12:55:58,2020-12-02 13:03:23,2020-12-02 18:35:00,Atiku,Victor,WebForm,ENUGU,WiFI - 10,Customers End,445.0,331.6166666666667,Critical
AXA-20201229-1119-HSE,,2020-12-29 18:28:17,2020-12-29 23:59:44,John,Victor,Social Media,DELTA,High speed Internet,Customers End,,331.45,Critical
AXA-20201217-3655-WiFi4,2020-12-17 11:36:36,2020-12-17 11:38:23,2020-12-17 17:09:47,Segun,Seun,Phone Call,NIGER,WiFI - 4,Customers End,107.0,331.4,Critical
AXA-20201202-2283-MCON,2020-12-02 14:51:19,2020-12-02 14:57:52,2020-12-02 20:29:14,Tunde,Victor,Email,IMO,M Connect,Customers End,393.0,331.3666666666667,Critical
AXA-20201227-2164-MAC,2020-12-27 10:06:23,2020-12-27 10:15:45,2020-12-27 15:47:04,Kachi,Seun,Chatbot,LAGOS,Metro Area Connect,Not Specified,562.0,331.31666666666666,Critical
AXA-20201210-3246-WiFi3,2020-12-10 13:13:28,2020-12-10 13:18:50,2020-12-10 18:50:07,Mary,Wale,Social Media,KWARA,WiFI - 3,Line damage,322.0,331.28333333333336,Critical
AXA-20201212-5956-WiFi5,2020-12-12 11:53:36,2020-12-12 12:04:10,2020-12-12 17:35:24,Bola,Victor,Phone Call,LAGOS,WiFI - 5,Customers End,634.0,331.23333333333335,Critical
AXA-20201218-5326-C100,2020-12-18 08:24:37,2020-12-18 08:29:59,2020-12-18 14:01:10,John,Victor,Phone Call,GOMBE,Cloud100,Not Specified,322.0,331.18333333333334,Critical
AXA-20201221-2893-WiFi9,2020-12-21 09:28:01,2020-12-21 09:30:42,2020-12-21 15:01:52,Kingsley,Kerry,USSD,DELTA,WiFI - 9,Not Specified,161.0,331.1666666666667,Critical
AXA-20201201-4851-WLESS,2020-12-01 10:49:08,2020-12-01 10:56:21,2020-12-01 16:27:25,Goodluck,Kerry,Chatbot,OGUN,Wireless,Customers End,433.0,331.06666666666666,Critical
AXA-20201202-5660-MCON,2020-12-02 12:06:58,2020-12-02 12:09:39,2020-12-02 17:40:42,John,Victor,WebForm,BORNO,M Connect,Routine Service,161.0,331.05,Critical
AXA-20201223-3221-CBS,2020-12-23 14:20:27,2020-12-23 14:27:37,2020-12-23 19:58:40,Atiku,Victor,Email,RIVERS,Cloud-based services,Routine Service,430.0,331.05,Critical
AXA-20201201-2664-C100,2020-12-01 11:29:40,2020-12-01 11:34:46,2020-12-01 17:05:48,Kachi,Seun,Social Media,NASARAWA,Cloud100,Customers End,306.0,331.03333333333336,Critical
AXA-20201211-2338-MCON,2020-12-11 10:08:47,2020-12-11 10:09:00,2020-12-11 15:39:48,Sola,Wale,Email,KATSINA,M Connect,Not Specified,13.0,330.8,Critical
